Device : cpu
Seed   : 42
Total timesteps : 3,000,000
Steps/iter      : 512
Total iters     : 5859
Parallel envs   : 4

Creating LunarLander-v3 environments...
obs_dim   : 8
n_actions : 4
Policy params : 5,061

Starting training — run: lunar_ppo_1781377163

  iter |     steps |    sps |   ep_rew | ep_len | n_eps |     pol |     val |     ent |       kl |     ev | lr
iter   125 | steps   64,000 | sps   2097 | ep_rew     0.16 | ep_len    112 | n_eps    2 | pol -0.0017 | val  0.0530 | ent -1.1407 | kl 0.000053 | ev  0.622 | lr 2.94e-04
iter   126 | steps   64,512 | sps   2055 | ep_rew    -0.18 | ep_len    129 | n_eps    3 | pol -0.0028 | val  0.0761 | ent -1.2002 | kl 0.000263 | ev  0.536 | lr 2.94e-04
iter   127 | steps   65,024 | sps   1915 | ep_rew    -0.75 | ep_len    119 | n_eps    3 | pol -0.0003 | val  0.0627 | ent -1.2081 | kl 0.000149 | ev  0.704 | lr 2.94e-04
iter   128 | steps   65,536 | sps   2028 | ep_rew    -1.56 | ep_len    121 | n_eps    3 | pol -0.0007 | val  0.0827 | ent -1.2112 | kl 0.000071 | ev  0.659 | lr 2.93e-04
iter   129 | steps   66,048 | sps   2006 | ep_rew    -1.84 | ep_len    125 | n_eps    4 | pol -0.0011 | val  0.0526 | ent -1.1981 | kl 0.000108 | ev  0.745 | lr 2.93e-04
iter   130 | steps   66,560 | sps   2034 | ep_rew     0.25 | ep_len    127 | n_eps    1 | pol -0.0025 | val  0.0530 | ent -1.2407 | kl 0.000185 | ev  0.700 | lr 2.93e-04
  [best] new best 0.25 → models/lunar_ppo/lunar_checkpoint_best.pt
iter   131 | steps   67,072 | sps   1995 | ep_rew    -3.45 | ep_len    150 | n_eps    2 | pol -0.0014 | val  0.0756 | ent -1.2576 | kl 0.000329 | ev  0.719 | lr 2.93e-04
iter   132 | steps   67,584 | sps   1958 | ep_rew    -0.64 | ep_len    412 | n_eps    3 | pol -0.0011 | val  0.0441 | ent -1.2244 | kl 0.000166 | ev  0.820 | lr 2.93e-04
iter   133 | steps   68,096 | sps   1834 | ep_rew    -1.23 | ep_len    116 | n_eps    4 | pol -0.0006 | val  0.0581 | ent -1.1339 | kl 0.000174 | ev  0.756 | lr 2.93e-04
iter   134 | steps   68,608 | sps   2027 | ep_rew     0.01 | ep_len    108 | n_eps    2 | pol -0.0005 | val  0.0793 | ent -1.1782 | kl 0.000027 | ev  0.687 | lr 2.93e-04
iter   135 | steps   69,120 | sps   1860 | ep_rew    -1.92 | ep_len    149 | n_eps    3 | pol -0.0004 | val  0.1005 | ent -1.2263 | kl 0.000060 | ev  0.220 | lr 2.93e-04
iter   136 | steps   69,632 | sps   1773 | ep_rew    -0.53 | ep_len    118 | n_eps    4 | pol -0.0038 | val  0.1223 | ent -1.1618 | kl 0.000284 | ev  0.504 | lr 2.93e-04
iter   137 | steps   70,144 | sps   2006 | ep_rew    -1.84 | ep_len    430 | n_eps    3 | pol -0.0001 | val  0.2580 | ent -1.1801 | kl 0.000407 | ev  0.319 | lr 2.93e-04
iter   138 | steps   70,656 | sps   2070 | ep_rew    -1.90 | ep_len    142 | n_eps    4 | pol -0.0016 | val  0.1082 | ent -1.1479 | kl 0.000126 | ev  0.709 | lr 2.93e-04
iter   139 | steps   71,168 | sps   2133 | ep_rew    -1.76 | ep_len    111 | n_eps    5 | pol -0.0015 | val  0.0465 | ent -1.0827 | kl 0.000112 | ev  0.844 | lr 2.93e-04
iter   140 | steps   71,680 | sps   2198 | ep_rew    -0.24 | ep_len    113 | n_eps    3 | pol -0.0002 | val  0.0626 | ent -1.1379 | kl 0.000048 | ev  0.769 | lr 2.93e-04
iter   141 | steps   72,192 | sps   2185 | ep_rew    -1.97 | ep_len    147 | n_eps    3 | pol -0.0017 | val  0.0479 | ent -1.1954 | kl 0.000055 | ev  0.855 | lr 2.93e-04
iter   142 | steps   72,704 | sps   2077 | ep_rew    -0.84 | ep_len    126 | n_eps    2 | pol -0.0020 | val  0.0968 | ent -1.2077 | kl 0.000139 | ev  0.765 | lr 2.93e-04
iter   143 | steps   73,216 | sps   2092 | ep_rew     1.49 | ep_len    140 | n_eps    1 | pol -0.0046 | val  0.0652 | ent -1.2184 | kl 0.001125 | ev  0.841 | lr 2.93e-04
  [best] new best 1.49 → models/lunar_ppo/lunar_checkpoint_best.pt
iter   144 | steps   73,728 | sps   2206 | ep_rew    -2.90 | ep_len    261 | n_eps    1 | pol -0.0021 | val  0.0786 | ent -1.2332 | kl 0.001030 | ev  0.637 | lr 2.93e-04
iter   145 | steps   74,240 | sps   2182 | ep_rew    -0.95 | ep_len     85 | n_eps    1 | pol -0.0059 | val  0.0440 | ent -1.2660 | kl 0.001550 | ev  0.756 | lr 2.93e-04
iter   146 | steps   74,752 | sps   2196 | ep_rew     0.53 | ep_len    120 | n_eps    1 | pol -0.0037 | val  0.0326 | ent -1.2491 | kl 0.001461 | ev  0.747 | lr 2.93e-04
iter   147 | steps   75,264 | sps   2184 | ep_rew    -0.15 | ep_len    605 | n_eps    2 | pol -0.0004 | val  0.0561 | ent -1.2287 | kl 0.000365 | ev  0.450 | lr 2.93e-04
iter   148 | steps   75,776 | sps   2228 | ep_rew     0.17 | ep_len    124 | n_eps    2 | pol -0.0015 | val  0.0361 | ent -1.1973 | kl 0.000251 | ev  0.795 | lr 2.92e-04
iter   149 | steps   76,288 | sps   2357 | ep_rew     0.73 | ep_len    417 | n_eps    3 | pol -0.0016 | val  0.0590 | ent -1.1327 | kl 0.000222 | ev  0.494 | lr 2.92e-04
iter   150 | steps   76,800 | sps   2355 | ep_rew    -1.39 | ep_len    194 | n_eps    1 | pol -0.0013 | val  0.0808 | ent -1.1928 | kl 0.000209 | ev  0.328 | lr 2.92e-04
iter   151 | steps   77,312 | sps   2289 | ep_rew    -0.36 | ep_len    376 | n_eps    4 | pol -0.0014 | val  0.0928 | ent -1.1348 | kl 0.000132 | ev  0.371 | lr 2.92e-04
iter   152 | steps   77,824 | sps   2387 | ep_rew    -1.08 | ep_len    135 | n_eps    4 | pol -0.0014 | val  0.0875 | ent -1.1716 | kl 0.000151 | ev  0.557 | lr 2.92e-04
iter   153 | steps   78,336 | sps   2359 | ep_rew    -0.21 | ep_len    142 | n_eps    2 | pol -0.0014 | val  0.0657 | ent -1.1468 | kl 0.000144 | ev  0.474 | lr 2.92e-04
iter   154 | steps   78,848 | sps   2316 | ep_rew    -3.01 | ep_len    178 | n_eps    3 | pol -0.0021 | val  0.1264 | ent -1.1862 | kl 0.000242 | ev  0.369 | lr 2.92e-04
iter   155 | steps   79,360 | sps   2276 | ep_rew    -2.21 | ep_len    131 | n_eps    3 | pol -0.0007 | val  0.0581 | ent -1.1531 | kl 0.000184 | ev  0.638 | lr 2.92e-04
iter   156 | steps   79,872 | sps   2348 | ep_rew    -1.26 | ep_len    165 | n_eps    2 | pol -0.0018 | val  0.0603 | ent -1.1799 | kl 0.000166 | ev  0.635 | lr 2.92e-04
iter   157 | steps   80,384 | sps   2353 | ep_rew    -2.04 | ep_len    168 | n_eps    2 | pol -0.0027 | val  0.0654 | ent -1.1690 | kl 0.000200 | ev  0.722 | lr 2.92e-04
iter   158 | steps   80,896 | sps   2340 | ep_rew    -0.51 | ep_len    150 | n_eps    3 | pol -0.0033 | val  0.0633 | ent -1.1702 | kl 0.000211 | ev  0.660 | lr 2.92e-04
iter   159 | steps   81,408 | sps   2301 | ep_rew    -0.77 | ep_len    139 | n_eps    2 | pol -0.0015 | val  0.0528 | ent -1.1343 | kl 0.000151 | ev  0.585 | lr 2.92e-04
iter   160 | steps   81,920 | sps   2315 | ep_rew     0.10 | ep_len    435 | n_eps    3 | pol -0.0007 | val  0.0635 | ent -1.0909 | kl 0.000084 | ev  0.682 | lr 2.92e-04
iter   161 | steps   82,432 | sps   2094 | ep_rew    -0.79 | ep_len    121 | n_eps    2 | pol -0.0005 | val  0.1150 | ent -1.1187 | kl 0.000145 | ev  0.395 | lr 2.92e-04
iter   162 | steps   82,944 | sps   2218 | ep_rew     0.80 | ep_len    148 | n_eps    2 | pol -0.0009 | val  0.0411 | ent -1.2298 | kl 0.000102 | ev  0.703 | lr 2.92e-04
iter   163 | steps   83,456 | sps   1979 | ep_rew    -1.39 | ep_len    128 | n_eps    2 | pol -0.0011 | val  0.0715 | ent -1.1774 | kl 0.000155 | ev  0.360 | lr 2.92e-04
iter   164 | steps   83,968 | sps   2120 | ep_rew    -0.68 | ep_len    140 | n_eps    2 | pol -0.0004 | val  0.0412 | ent -1.1933 | kl 0.000107 | ev  0.577 | lr 2.92e-04
iter   165 | steps   84,480 | sps   2201 | ep_rew    -1.25 | ep_len    138 | n_eps    2 | pol -0.0012 | val  0.0409 | ent -1.2082 | kl 0.000094 | ev  0.590 | lr 2.92e-04
iter   166 | steps   84,992 | sps   2225 | ep_rew     0.95 | ep_len    417 | n_eps    3 | pol -0.0017 | val  0.0515 | ent -1.1497 | kl 0.000197 | ev  0.650 | lr 2.92e-04
iter   167 | steps   85,504 | sps   2130 | ep_rew    -0.52 | ep_len    117 | n_eps    3 | pol -0.0007 | val  0.0486 | ent -1.1621 | kl 0.000217 | ev  0.616 | lr 2.92e-04
iter   168 | steps   86,016 | sps   2344 | ep_rew    -0.23 | ep_len    350 | n_eps    4 | pol -0.0015 | val  0.0861 | ent -1.1469 | kl 0.000052 | ev  0.626 | lr 2.91e-04
iter   169 | steps   86,528 | sps   2371 | ep_rew    -0.26 | ep_len    135 | n_eps    4 | pol -0.0011 | val  0.1063 | ent -1.0877 | kl 0.000132 | ev  0.473 | lr 2.91e-04
iter   170 | steps   87,040 | sps   2400 | ep_rew     0.21 | ep_len    127 | n_eps    3 | pol -0.0007 | val  0.0527 | ent -1.1513 | kl 0.000042 | ev  0.564 | lr 2.91e-04
iter   171 | steps   87,552 | sps   2347 | ep_rew     0.26 | ep_len    128 | n_eps    4 | pol -0.0016 | val  0.1192 | ent -1.1258 | kl 0.000063 | ev  0.623 | lr 2.91e-04
iter   172 | steps   88,064 | sps   2390 | ep_rew    -0.46 | ep_len    171 | n_eps    4 | pol -0.0032 | val  0.0950 | ent -1.1325 | kl 0.000210 | ev  0.622 | lr 2.91e-04
iter   173 | steps   88,576 | sps   2203 | ep_rew    -1.09 | ep_len    135 | n_eps    4 | pol -0.0009 | val  0.0897 | ent -1.1091 | kl 0.000297 | ev  0.711 | lr 2.91e-04
iter   174 | steps   89,088 | sps   2203 | ep_rew    -2.67 | ep_len    113 | n_eps    4 | pol -0.0015 | val  0.1638 | ent -1.1226 | kl 0.000166 | ev  0.661 | lr 2.91e-04
iter   175 | steps   89,600 | sps   2240 | ep_rew     0.08 | ep_len    152 | n_eps    2 | pol -0.0009 | val  0.0221 | ent -1.1760 | kl 0.000070 | ev  0.875 | lr 2.91e-04
iter   176 | steps   90,112 | sps   2279 | ep_rew    -0.37 | ep_len    161 | n_eps    4 | pol -0.0008 | val  0.0585 | ent -1.1496 | kl 0.000032 | ev  0.835 | lr 2.91e-04
iter   177 | steps   90,624 | sps   2273 | ep_rew     0.46 | ep_len    140 | n_eps    4 | pol -0.0019 | val  0.0412 | ent -1.1525 | kl 0.000039 | ev  0.842 | lr 2.91e-04
iter   178 | steps   91,136 | sps   2290 | ep_rew    -0.78 | ep_len    162 | n_eps    3 | pol -0.0005 | val  0.0700 | ent -1.1174 | kl 0.000059 | ev  0.761 | lr 2.91e-04
iter   179 | steps   91,648 | sps   2247 | ep_rew     0.03 | ep_len    128 | n_eps    3 | pol -0.0012 | val  0.0302 | ent -1.1503 | kl 0.000046 | ev  0.916 | lr 2.91e-04
iter   180 | steps   92,160 | sps   2339 | ep_rew     0.30 | ep_len    128 | n_eps    1 | pol -0.0003 | val  0.0384 | ent -1.1497 | kl 0.000067 | ev  0.862 | lr 2.91e-04
iter   181 | steps   92,672 | sps   2347 | ep_rew    -1.19 | ep_len    173 | n_eps    3 | pol -0.0020 | val  0.0529 | ent -1.1383 | kl 0.000112 | ev  0.828 | lr 2.91e-04
iter   182 | steps   93,184 | sps   2344 | ep_rew     0.60 | ep_len    124 | n_eps    2 | pol -0.0004 | val  0.0401 | ent -1.1891 | kl 0.000060 | ev  0.855 | lr 2.91e-04
iter   183 | steps   93,696 | sps   2341 | ep_rew    -1.12 | ep_len    142 | n_eps    4 | pol -0.0016 | val  0.0589 | ent -1.1915 | kl 0.000084 | ev  0.834 | lr 2.91e-04
iter   184 | steps   94,208 | sps   2335 | ep_rew    -1.05 | ep_len    144 | n_eps    2 | pol -0.0039 | val  0.0442 | ent -1.1403 | kl 0.000228 | ev  0.813 | lr 2.91e-04
iter   185 | steps   94,720 | sps   2365 | ep_rew     0.25 | ep_len    431 | n_eps    3 | pol -0.0008 | val  0.0850 | ent -1.1205 | kl 0.000134 | ev  0.631 | lr 2.91e-04
iter   186 | steps   95,232 | sps   2327 | ep_rew     0.17 | ep_len    143 | n_eps    3 | pol -0.0010 | val  0.0582 | ent -1.1288 | kl 0.000068 | ev  0.657 | lr 2.91e-04
iter   187 | steps   95,744 | sps   2360 | ep_rew    -1.90 | ep_len    146 | n_eps    2 | pol -0.0018 | val  0.0666 | ent -1.1663 | kl 0.000079 | ev  0.739 | lr 2.90e-04
iter   188 | steps   96,256 | sps   2154 | ep_rew    -0.96 | ep_len    171 | n_eps    3 | pol -0.0009 | val  0.0599 | ent -1.1486 | kl 0.000130 | ev  0.767 | lr 2.90e-04
iter   189 | steps   96,768 | sps   2349 | ep_rew     0.62 | ep_len    140 | n_eps    2 | pol -0.0002 | val  0.0350 | ent -1.1773 | kl 0.000051 | ev  0.832 | lr 2.90e-04
iter   190 | steps   97,280 | sps   2338 | ep_rew     0.41 | ep_len    189 | n_eps    2 | pol -0.0014 | val  0.0351 | ent -1.1924 | kl 0.000101 | ev  0.796 | lr 2.90e-04
iter   191 | steps   97,792 | sps   2325 | ep_rew    -1.96 | ep_len    172 | n_eps    2 | pol -0.0007 | val  0.0545 | ent -1.1630 | kl 0.000142 | ev  0.706 | lr 2.90e-04
iter   192 | steps   98,304 | sps   2182 | ep_rew    -2.55 | ep_len    406 | n_eps    4 | pol -0.0009 | val  0.2422 | ent -1.1743 | kl 0.000174 | ev  0.653 | lr 2.90e-04
iter   193 | steps   98,816 | sps   2276 | ep_rew    -0.97 | ep_len    163 | n_eps    2 | pol -0.0006 | val  0.0435 | ent -1.0915 | kl 0.000058 | ev  0.846 | lr 2.90e-04
iter   194 | steps   99,328 | sps   1991 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0012 | val  0.0550 | ent -1.1322 | kl 0.000077 | ev  0.833 | lr 2.90e-04
iter   195 | steps   99,840 | sps   2175 | ep_rew    -3.03 | ep_len    176 | n_eps    1 | pol -0.0024 | val  0.0355 | ent -1.2156 | kl 0.000377 | ev  0.898 | lr 2.90e-04
iter   196 | steps  100,352 | sps   2145 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0058 | val  0.0417 | ent -1.2307 | kl 0.002071 | ev  0.098 | lr 2.90e-04
iter   197 | steps  100,864 | sps   1951 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0041 | val  0.0167 | ent -1.2272 | kl 0.000940 | ev  0.462 | lr 2.90e-04
iter   198 | steps  101,376 | sps   2248 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0057 | val  0.0171 | ent -1.2128 | kl 0.001397 | ev  0.267 | lr 2.90e-04
iter   199 | steps  101,888 | sps   2254 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0043 | val  0.0066 | ent -1.1870 | kl 0.000572 | ev  0.544 | lr 2.90e-04
iter   200 | steps  102,400 | sps   2257 | ep_rew     1.74 | ep_len   1001 | n_eps    2 | pol -0.0006 | val  0.0155 | ent -1.1672 | kl 0.000240 | ev  0.704 | lr 2.90e-04
  [best] new best 1.74 → models/lunar_ppo/lunar_checkpoint_best.pt
  [ckpt] saved → models/lunar_ppo/lunar_checkpoint_102400.pt
iter   201 | steps  102,912 | sps   2285 | ep_rew     0.26 | ep_len    431 | n_eps    3 | pol -0.0006 | val  0.0402 | ent -1.1655 | kl 0.000057 | ev  0.611 | lr 2.90e-04
iter   202 | steps  103,424 | sps   2351 | ep_rew    -0.90 | ep_len    164 | n_eps    2 | pol -0.0016 | val  0.0485 | ent -1.1224 | kl 0.000077 | ev  0.699 | lr 2.90e-04
iter   203 | steps  103,936 | sps   2350 | ep_rew     0.52 | ep_len    353 | n_eps    4 | pol -0.0032 | val  0.0661 | ent -1.0498 | kl 0.000169 | ev  0.580 | lr 2.90e-04
iter   204 | steps  104,448 | sps   2261 | ep_rew    -1.12 | ep_len    142 | n_eps    2 | pol -0.0012 | val  0.0362 | ent -1.1047 | kl 0.000123 | ev  0.723 | lr 2.90e-04
iter   205 | steps  104,960 | sps   2341 | ep_rew    -1.27 | ep_len    151 | n_eps    3 | pol -0.0027 | val  0.0732 | ent -1.0917 | kl 0.000243 | ev  0.737 | lr 2.90e-04
iter   206 | steps  105,472 | sps   2330 | ep_rew    -1.13 | ep_len    188 | n_eps    4 | pol -0.0014 | val  0.0743 | ent -1.1129 | kl 0.000192 | ev  0.789 | lr 2.90e-04
iter   207 | steps  105,984 | sps   2337 | ep_rew    -1.02 | ep_len    139 | n_eps    3 | pol -0.0027 | val  0.0676 | ent -1.0315 | kl 0.000263 | ev  0.588 | lr 2.89e-04
iter   208 | steps  106,496 | sps   2331 | ep_rew     0.26 | ep_len    122 | n_eps    2 | pol -0.0009 | val  0.0394 | ent -1.0896 | kl 0.000186 | ev  0.789 | lr 2.89e-04
iter   209 | steps  107,008 | sps   2318 | ep_rew    -0.94 | ep_len    157 | n_eps    3 | pol -0.0014 | val  0.0372 | ent -1.0969 | kl 0.000141 | ev  0.831 | lr 2.89e-04
iter   210 | steps  107,520 | sps   2249 | ep_rew    -1.10 | ep_len    157 | n_eps    3 | pol -0.0004 | val  0.0675 | ent -1.0797 | kl 0.000177 | ev  0.692 | lr 2.89e-04
iter   211 | steps  108,032 | sps   2121 | ep_rew    -1.95 | ep_len    147 | n_eps    1 | pol -0.0017 | val  0.0422 | ent -1.0800 | kl 0.000068 | ev  0.772 | lr 2.89e-04
iter   212 | steps  108,544 | sps   2209 | ep_rew    -0.49 | ep_len    172 | n_eps    3 | pol -0.0023 | val  0.0583 | ent -1.0825 | kl 0.000169 | ev  0.698 | lr 2.89e-04
iter   213 | steps  109,056 | sps   2239 | ep_rew    -1.24 | ep_len    159 | n_eps    3 | pol -0.0019 | val  0.0623 | ent -1.0710 | kl 0.000264 | ev  0.724 | lr 2.89e-04
iter   214 | steps  109,568 | sps   2293 | ep_rew     1.79 | ep_len    575 | n_eps    2 | pol -0.0015 | val  0.0254 | ent -1.1157 | kl 0.000047 | ev  0.766 | lr 2.89e-04
  [best] new best 1.79 → models/lunar_ppo/lunar_checkpoint_best.pt
iter   215 | steps  110,080 | sps   2241 | ep_rew     0.24 | ep_len    170 | n_eps    2 | pol -0.0010 | val  0.0506 | ent -1.0333 | kl 0.000074 | ev  0.739 | lr 2.89e-04
iter   216 | steps  110,592 | sps   2246 | ep_rew    -0.43 | ep_len    127 | n_eps    1 | pol -0.0021 | val  0.0215 | ent -1.0282 | kl 0.000153 | ev  0.848 | lr 2.89e-04
iter   217 | steps  111,104 | sps   2287 | ep_rew    -1.71 | ep_len    185 | n_eps    2 | pol -0.0019 | val  0.0441 | ent -1.0812 | kl 0.000170 | ev  0.789 | lr 2.89e-04
iter   218 | steps  111,616 | sps   2274 | ep_rew    -1.08 | ep_len    176 | n_eps    2 | pol -0.0013 | val  0.0379 | ent -1.0761 | kl 0.000358 | ev  0.625 | lr 2.89e-04
iter   219 | steps  112,128 | sps   2219 | ep_rew     0.80 | ep_len    141 | n_eps    1 | pol -0.0005 | val  0.0163 | ent -1.0315 | kl 0.000264 | ev  0.877 | lr 2.89e-04
iter   220 | steps  112,640 | sps   2245 | ep_rew    -1.95 | ep_len    205 | n_eps    1 | pol -0.0005 | val  0.0270 | ent -1.0909 | kl 0.000082 | ev  0.763 | lr 2.89e-04
iter   221 | steps  113,152 | sps   2263 | ep_rew    -0.05 | ep_len    593 | n_eps    2 | pol -0.0003 | val  0.0423 | ent -1.0559 | kl 0.000016 | ev  0.666 | lr 2.89e-04
iter   222 | steps  113,664 | sps   2351 | ep_rew     2.14 | ep_len   1001 | n_eps    1 | pol -0.0015 | val  0.0330 | ent -1.0879 | kl 0.000094 | ev  0.460 | lr 2.89e-04
  [best] new best 2.14 → models/lunar_ppo/lunar_checkpoint_best.pt
iter   223 | steps  114,176 | sps   2309 | ep_rew    -0.53 | ep_len    179 | n_eps    3 | pol -0.0007 | val  0.0418 | ent -1.0747 | kl 0.000167 | ev  0.695 | lr 2.89e-04
iter   224 | steps  114,688 | sps   2289 | ep_rew    -0.26 | ep_len    143 | n_eps    3 | pol -0.0018 | val  0.0470 | ent -1.0678 | kl 0.000103 | ev  0.786 | lr 2.89e-04
iter   225 | steps  115,200 | sps   2282 | ep_rew    -1.19 | ep_len    131 | n_eps    3 | pol -0.0035 | val  0.0608 | ent -1.0655 | kl 0.000252 | ev  0.654 | lr 2.89e-04
iter   226 | steps  115,712 | sps   2307 | ep_rew     0.32 | ep_len    174 | n_eps    2 | pol -0.0011 | val  0.0749 | ent -1.0351 | kl 0.000246 | ev  0.441 | lr 2.88e-04
iter   227 | steps  116,224 | sps   2282 | ep_rew     2.42 | ep_len   1001 | n_eps    1 | pol -0.0023 | val  0.0285 | ent -1.0820 | kl 0.000122 | ev  0.707 | lr 2.88e-04
  [best] new best 2.42 → models/lunar_ppo/lunar_checkpoint_best.pt
iter   228 | steps  116,736 | sps   2279 | ep_rew    -0.04 | ep_len    177 | n_eps    1 | pol -0.0013 | val  0.0397 | ent -1.1095 | kl 0.000171 | ev  0.409 | lr 2.88e-04
iter   229 | steps  117,248 | sps   2158 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0015 | val  0.0124 | ent -1.0991 | kl 0.000211 | ev  0.398 | lr 2.88e-04
iter   230 | steps  117,760 | sps   2186 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0015 | val  0.0319 | ent -1.0792 | kl 0.000310 | ev -0.275 | lr 2.88e-04
iter   231 | steps  118,272 | sps   2247 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0001 | val  0.0132 | ent -1.0853 | kl 0.000120 | ev -0.072 | lr 2.88e-04
iter   232 | steps  118,784 | sps   2235 | ep_rew     3.79 | ep_len   1001 | n_eps    1 | pol -0.0013 | val  0.0080 | ent -1.0803 | kl 0.000062 | ev  0.365 | lr 2.88e-04
  [best] new best 3.79 → models/lunar_ppo/lunar_checkpoint_best.pt
iter   233 | steps  119,296 | sps   2044 | ep_rew    -0.21 | ep_len    126 | n_eps    1 | pol -0.0019 | val  0.0110 | ent -1.0333 | kl 0.000116 | ev  0.802 | lr 2.88e-04
iter   234 | steps  119,808 | sps   2287 | ep_rew     2.60 | ep_len   1001 | n_eps    2 | pol -0.0011 | val  0.0141 | ent -1.0627 | kl 0.000144 | ev  0.601 | lr 2.88e-04
iter   235 | steps  120,320 | sps   2318 | ep_rew    -1.29 | ep_len    198 | n_eps    2 | pol -0.0016 | val  0.0498 | ent -1.0354 | kl 0.000113 | ev  0.753 | lr 2.88e-04
iter   236 | steps  120,832 | sps   2323 | ep_rew     1.43 | ep_len   1001 | n_eps    1 | pol -0.0006 | val  0.0303 | ent -1.0758 | kl 0.000061 | ev  0.410 | lr 2.88e-04
iter   237 | steps  121,344 | sps   2265 | ep_rew     0.34 | ep_len    203 | n_eps    1 | pol -0.0004 | val  0.0300 | ent -1.0810 | kl 0.000065 | ev  0.614 | lr 2.88e-04
iter   238 | steps  121,856 | sps   2263 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0017 | val  0.0640 | ent -1.1700 | kl 0.000332 | ev -0.111 | lr 2.88e-04
iter   239 | steps  122,368 | sps   2220 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0035 | val  0.0164 | ent -1.1696 | kl 0.000515 | ev  0.570 | lr 2.88e-04
iter   240 | steps  122,880 | sps   2155 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0053 | val  0.0096 | ent -1.1346 | kl 0.000807 | ev  0.440 | lr 2.88e-04
iter   241 | steps  123,392 | sps   2156 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0022 | val  0.0042 | ent -1.0971 | kl 0.000937 | ev  0.698 | lr 2.88e-04
iter   242 | steps  123,904 | sps   2242 | ep_rew     1.62 | ep_len   1001 | n_eps    1 | pol -0.0038 | val  0.0045 | ent -1.0655 | kl 0.000517 | ev  0.904 | lr 2.88e-04
iter   243 | steps  124,416 | sps   2251 | ep_rew    -0.21 | ep_len    593 | n_eps    2 | pol -0.0012 | val  0.0438 | ent -1.0750 | kl 0.000342 | ev  0.485 | lr 2.88e-04
iter   244 | steps  124,928 | sps   2260 | ep_rew    -0.12 | ep_len   1001 | n_eps    1 | pol -0.0020 | val  0.0284 | ent -1.0720 | kl 0.000201 | ev  0.709 | lr 2.88e-04
iter   245 | steps  125,440 | sps   2366 | ep_rew    -0.65 | ep_len    545 | n_eps    2 | pol -0.0023 | val  0.0579 | ent -0.9899 | kl 0.000326 | ev  0.510 | lr 2.88e-04
iter   246 | steps  125,952 | sps   2189 | ep_rew    -0.46 | ep_len    201 | n_eps    1 | pol -0.0004 | val  0.0430 | ent -1.0890 | kl 0.000173 | ev  0.442 | lr 2.87e-04
iter   247 | steps  126,464 | sps   2107 | ep_rew    -0.08 | ep_len    162 | n_eps    1 | pol -0.0023 | val  0.0300 | ent -1.0658 | kl 0.000231 | ev  0.384 | lr 2.87e-04
iter   248 | steps  126,976 | sps   2180 | ep_rew    -1.81 | ep_len    187 | n_eps    1 | pol -0.0003 | val  0.0324 | ent -1.1148 | kl 0.000366 | ev  0.570 | lr 2.87e-04
iter   249 | steps  127,488 | sps   2183 | ep_rew     1.06 | ep_len    163 | n_eps    1 | pol -0.0015 | val  0.0298 | ent -1.0858 | kl 0.000182 | ev  0.524 | lr 2.87e-04
iter   250 | steps  128,000 | sps   2173 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0009 | val  0.0031 | ent -1.1060 | kl 0.000066 | ev  0.766 | lr 2.87e-04
iter   251 | steps  128,512 | sps   2202 | ep_rew     1.24 | ep_len   1001 | n_eps    2 | pol -0.0030 | val  0.0089 | ent -1.0998 | kl 0.000301 | ev  0.688 | lr 2.87e-04
iter   252 | steps  129,024 | sps   2138 | ep_rew    -0.37 | ep_len    146 | n_eps    1 | pol -0.0025 | val  0.0385 | ent -1.0357 | kl 0.000806 | ev  0.703 | lr 2.87e-04
iter   253 | steps  129,536 | sps   2254 | ep_rew     2.67 | ep_len   1001 | n_eps    1 | pol -0.0025 | val  0.0199 | ent -1.0788 | kl 0.000805 | ev  0.688 | lr 2.87e-04
iter   254 | steps  130,048 | sps   2310 | ep_rew    -0.33 | ep_len    196 | n_eps    1 | pol -0.0014 | val  0.0482 | ent -1.0525 | kl 0.000533 | ev  0.478 | lr 2.87e-04
iter   255 | steps  130,560 | sps   2312 | ep_rew    -2.06 | ep_len    236 | n_eps    1 | pol  0.0000 | val  0.0602 | ent -1.0712 | kl 0.000281 | ev  0.468 | lr 2.87e-04
iter   256 | steps  131,072 | sps   2202 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0126 | ent -1.0627 | kl 0.000089 | ev  0.754 | lr 2.87e-04
